order_item_id,order_id,menu_id,quantity,unit_price,subtotal
OI08665,ORD05809,M028,2,10.31,20.62
OI08666,ORD05810,M016,3,6.75,20.25
OI08667,ORD05811,M020,3,13.97,41.91
OI08668,ORD05811,M041,1,18.7,18.7
OI08669,ORD05812,M025,3,5.42,16.26
OI08670,ORD05813,M030,1,20.38,20.38
OI08671,ORD05813,M010,2,8.19,16.38
OI08672,ORD05814,M032,2,21.03,42.06
OI08673,ORD05815,M001,1,6.05,6.05
OI08674,ORD05815,M021,2,23.11,46.22
OI08675,ORD05816,M036,3,21.19,63.57
OI08676,ORD05816,M021,2,23.11,46.22
OI08677,ORD05817,M029,3,21.76,65.28
OI08678,ORD05817,M021,2,23.11,46.22
OI08679,ORD05818,M035,3,15.54,46.62
OI08680,ORD05818,M017,3,16.95,50.85
OI08681,ORD05819,M044,2,22.8,45.6
OI08682,ORD05820,M024,1,20.8,20.8
OI08683,ORD05821,M022,2,6.86,13.72
OI08684,ORD05822,M025,2,5.42,10.84
OI08685,ORD05823,M011,1,11.74,11.74
OI08686,ORD05823,M016,3,6.75,20.25
OI08687,ORD05824,M002,2,6.74,13.48
OI08688,ORD05825,M046,2,18.37,36.74
OI08689,ORD05825,M010,3,8.19,24.57
OI08690,ORD05826,M032,1,21.03,21.03
OI08691,ORD05826,M018,2,6.4,12.8
OI08692,ORD05827,M014,2,5.03,10.06
OI08693,ORD05828,M019,1,11.31,11.31
OI08694,ORD05828,M016,2,6.75,13.5
OI08695,ORD05829,M004,3,7.15,21.45
OI08696,ORD05829,M021,1,23.11,23.11
OI08697,ORD05830,M011,3,11.74,35.22
OI08698,ORD05831,M040,2,15.26,30.52
OI08699,ORD05831,M022,3,6.86,20.58
OI08700,ORD05832,M044,1,22.8,22.8
OI08701,ORD05832,M009,2,22.04,44.08
OI08702,ORD05833,M005,3,23.02,69.06
OI08703,ORD05834,M021,1,23.11,23.11
OI08704,ORD05834,M023,3,7.84,23.52
OI08705,ORD05835,M024,1,20.8,20.8
OI08706,ORD05835,M003,3,13.14,39.42
OI08707,ORD05836,M041,1,18.7,18.7
OI08708,ORD05836,M041,2,18.7,37.4
OI08709,ORD05837,M050,3,8.63,25.89
OI08710,ORD05837,M008,1,11.64,11.64
OI08711,ORD05838,M032,3,21.03,63.09
OI08712,ORD05838,M032,1,21.03,21.03
OI08713,ORD05839,M050,3,8.63,25.89
OI08714,ORD05839,M017,2,16.95,33.9
OI08715,ORD05840,M047,3,12.49,37.47
OI08716,ORD05840,M009,1,22.04,22.04
OI08717,ORD05841,M030,2,20.38,40.76
OI08718,ORD05841,M050,3,8.63,25.89
OI08719,ORD05842,M022,3,6.86,20.58
OI08720,ORD05842,M005,3,23.02,69.06
OI08721,ORD05843,M017,2,16.95,33.9
OI08722,ORD05844,M015,3,13.73,41.19
OI08723,ORD05844,M015,1,13.73,13.73
OI08724,ORD05845,M031,1,11.87,11.87
OI08725,ORD05846,M032,1,21.03,21.03
OI08726,ORD05847,M025,3,5.42,16.26
OI08727,ORD05847,M026,3,23.22,69.66
OI08728,ORD05848,M034,2,17.18,34.36
OI08729,ORD05849,M010,1,8.19,8.19
OI08730,ORD05849,M020,3,13.97,41.91
OI08731,ORD05850,M040,2,15.26,30.52
OI08732,ORD05851,M030,1,20.38,20.38
OI08733,ORD05851,M026,3,23.22,69.66
OI08734,ORD05852,M002,3,6.74,20.22
OI08735,ORD05853,M029,3,21.76,65.28
OI08736,ORD05853,M036,1,21.19,21.19
OI08737,ORD05854,M022,1,6.86,6.86
OI08738,ORD05855,M020,1,13.97,13.97
OI08739,ORD05855,M007,2,15.72,31.44
OI08740,ORD05856,M046,3,18.37,55.11
OI08741,ORD05857,M017,2,16.95,33.9
OI08742,ORD05857,M010,2,8.19,16.38
OI08743,ORD05858,M022,1,6.86,6.86
OI08744,ORD05858,M027,1,16.47,16.47
OI08745,ORD05859,M028,2,10.31,20.62
OI08746,ORD05860,M049,3,20.08,60.24
OI08747,ORD05861,M040,2,15.26,30.52
OI08748,ORD05861,M002,1,6.74,6.74
OI08749,ORD05862,M050,3,8.63,25.89
OI08750,ORD05862,M013,3,9.9,29.7
OI08751,ORD05863,M011,3,11.74,35.22
OI08752,ORD05863,M013,2,9.9,19.8
OI08753,ORD05864,M002,3,6.74,20.22
OI08754,ORD05864,M038,3,12.96,38.88
OI08755,ORD05865,M009,1,22.04,22.04
OI08756,ORD05865,M036,3,21.19,63.57
OI08757,ORD05866,M022,2,6.86,13.72
OI08758,ORD05867,M008,1,11.64,11.64
OI08759,ORD05868,M019,3,11.31,33.93
OI08760,ORD05868,M040,1,15.26,15.26
OI08761,ORD05869,M036,3,21.19,63.57
OI08762,ORD05870,M006,2,5.76,11.52
OI08763,ORD05870,M041,3,18.7,56.1
OI08764,ORD05871,M049,2,20.08,40.16
OI08765,ORD05871,M011,3,11.74,35.22
OI08766,ORD05872,M017,1,16.95,16.95
OI08767,ORD05872,M036,2,21.19,42.38
OI08768,ORD05873,M033,1,9.14,9.14
OI08769,ORD05873,M029,2,21.76,43.52
OI08770,ORD05874,M040,2,15.26,30.52
OI08771,ORD05874,M006,3,5.76,17.28
OI08772,ORD05875,M046,3,18.37,55.11
OI08773,ORD05876,M017,3,16.95,50.85
OI08774,ORD05876,M034,3,17.18,51.54
OI08775,ORD05877,M009,2,22.04,44.08
OI08776,ORD05878,M015,3,13.73,41.19
OI08777,ORD05878,M030,1,20.38,20.38
OI08778,ORD05879,M019,3,11.31,33.93
OI08779,ORD05879,M002,2,6.74,13.48
OI08780,ORD05880,M035,3,15.54,46.62
OI08781,ORD05881,M040,2,15.26,30.52
OI08782,ORD05882,M001,2,6.05,12.1
OI08783,ORD05883,M008,1,11.64,11.64
OI08784,ORD05884,M011,1,11.74,11.74
OI08785,ORD05885,M004,1,7.15,7.15
OI08786,ORD05885,M002,3,6.74,20.22
OI08787,ORD05886,M017,3,16.95,50.85
OI08788,ORD05886,M007,2,15.72,31.44
OI08789,ORD05887,M047,2,12.49,24.98
OI08790,ORD05887,M020,2,13.97,27.94
OI08791,ORD05888,M038,2,12.96,25.92
OI08792,ORD05889,M039,3,20.39,61.17
OI08793,ORD05889,M046,3,18.37,55.11
OI08794,ORD05890,M011,1,11.74,11.74
OI08795,ORD05891,M019,3,11.31,33.93
OI08796,ORD05892,M018,3,6.4,19.2
OI08797,ORD05893,M035,1,15.54,15.54
OI08798,ORD05894,M012,2,11.68,23.36
OI08799,ORD05895,M047,1,12.49,12.49
OI08800,ORD05896,M034,2,17.18,34.36
OI08801,ORD05897,M043,1,18.33,18.33
OI08802,ORD05897,M024,1,20.8,20.8
OI08803,ORD05898,M001,2,6.05,12.1
OI08804,ORD05898,M042,2,17.77,35.54
OI08805,ORD05899,M013,2,9.9,19.8
OI08806,ORD05900,M038,3,12.96,38.88
OI08807,ORD05900,M008,1,11.64,11.64
OI08808,ORD05901,M014,3,5.03,15.09
OI08809,ORD05902,M005,1,23.02,23.02
OI08810,ORD05902,M002,2,6.74,13.48
OI08811,ORD05903,M040,3,15.26,45.78
OI08812,ORD05904,M050,3,8.63,25.89
OI08813,ORD05905,M023,1,7.84,7.84
OI08814,ORD05906,M041,3,18.7,56.1
OI08815,ORD05907,M031,2,11.87,23.74
OI08816,ORD05907,M048,3,5.64,16.92
OI08817,ORD05908,M018,2,6.4,12.8
OI08818,ORD05908,M035,3,15.54,46.62
OI08819,ORD05909,M033,2,9.14,18.28
OI08820,ORD05909,M019,3,11.31,33.93
OI08821,ORD05910,M034,2,17.18,34.36
OI08822,ORD05910,M012,3,11.68,35.04
OI08823,ORD05911,M005,3,23.02,69.06
OI08824,ORD05911,M036,2,21.19,42.38
OI08825,ORD05912,M021,1,23.11,23.11
OI08826,ORD05913,M033,2,9.14,18.28
OI08827,ORD05913,M029,2,21.76,43.52
OI08828,ORD05914,M023,3,7.84,23.52
OI08829,ORD05915,M012,1,11.68,11.68
OI08830,ORD05916,M006,1,5.76,5.76
OI08831,ORD05917,M035,1,15.54,15.54
OI08832,ORD05917,M042,1,17.77,17.77
OI08833,ORD05918,M038,1,12.96,12.96
OI08834,ORD05918,M015,3,13.73,41.19
OI08835,ORD05919,M045,1,14.72,14.72
OI08836,ORD05919,M025,3,5.42,16.26
OI08837,ORD05920,M024,1,20.8,20.8
OI08838,ORD05921,M023,2,7.84,15.68
OI08839,ORD05922,M018,1,6.4,6.4
OI08840,ORD05923,M039,3,20.39,61.17
OI08841,ORD05924,M027,3,16.47,49.41
OI08842,ORD05925,M033,1,9.14,9.14
OI08843,ORD05925,M013,3,9.9,29.7
OI08844,ORD05926,M008,1,11.64,11.64
OI08845,ORD05927,M010,1,8.19,8.19
OI08846,ORD05928,M026,3,23.22,69.66
OI08847,ORD05928,M027,1,16.47,16.47
OI08848,ORD05929,M041,2,18.7,37.4
OI08849,ORD05930,M041,2,18.7,37.4
OI08850,ORD05931,M046,2,18.37,36.74
OI08851,ORD05932,M021,2,23.11,46.22
OI08852,ORD05933,M047,2,12.49,24.98
OI08853,ORD05933,M028,2,10.31,20.62
OI08854,ORD05934,M041,1,18.7,18.7
OI08855,ORD05934,M034,1,17.18,17.18
OI08856,ORD05935,M003,1,13.14,13.14
OI08857,ORD05936,M045,2,14.72,29.44
OI08858,ORD05936,M025,3,5.42,16.26
OI08859,ORD05937,M043,3,18.33,54.99
OI08860,ORD05938,M028,1,10.31,10.31
OI08861,ORD05939,M022,3,6.86,20.58
OI08862,ORD05939,M024,1,20.8,20.8
OI08863,ORD05940,M023,3,7.84,23.52
OI08864,ORD05941,M003,3,13.14,39.42
OI08865,ORD05942,M018,3,6.4,19.2
OI08866,ORD05943,M022,1,6.86,6.86
OI08867,ORD05944,M030,3,20.38,61.14
OI08868,ORD05945,M011,1,11.74,11.74
OI08869,ORD05946,M031,1,11.87,11.87
OI08870,ORD05947,M006,1,5.76,5.76
OI08871,ORD05948,M043,2,18.33,36.66
OI08872,ORD05949,M046,1,18.37,18.37
OI08873,ORD05950,M049,3,20.08,60.24
OI08874,ORD05951,M019,1,11.31,11.31
OI08875,ORD05951,M047,3,12.49,37.47
OI08876,ORD05952,M048,3,5.64,16.92
OI08877,ORD05953,M037,1,11.31,11.31
OI08878,ORD05953,M030,2,20.38,40.76
OI08879,ORD05954,M040,3,15.26,45.78
OI08880,ORD05954,M035,3,15.54,46.62
OI08881,ORD05955,M020,2,13.97,27.94
OI08882,ORD05955,M018,3,6.4,19.2
OI08883,ORD05956,M006,2,5.76,11.52
OI08884,ORD05957,M012,1,11.68,11.68
OI08885,ORD05958,M007,1,15.72,15.72
OI08886,ORD05958,M022,1,6.86,6.86
OI08887,ORD05959,M036,2,21.19,42.38
OI08888,ORD05960,M041,1,18.7,18.7
OI08889,ORD05960,M001,2,6.05,12.1
OI08890,ORD05961,M004,2,7.15,14.3
OI08891,ORD05961,M014,3,5.03,15.09
OI08892,ORD05962,M014,1,5.03,5.03
OI08893,ORD05963,M018,1,6.4,6.4
OI08894,ORD05963,M030,2,20.38,40.76
OI08895,ORD05964,M018,2,6.4,12.8
OI08896,ORD05964,M029,3,21.76,65.28
OI08897,ORD05965,M020,1,13.97,13.97
OI08898,ORD05965,M048,2,5.64,11.28
OI08899,ORD05966,M016,2,6.75,13.5
OI08900,ORD05967,M030,1,20.38,20.38
OI08901,ORD05967,M012,3,11.68,35.04
OI08902,ORD05968,M028,2,10.31,20.62
OI08903,ORD05968,M040,1,15.26,15.26
OI08904,ORD05969,M049,3,20.08,60.24
OI08905,ORD05970,M027,2,16.47,32.94
OI08906,ORD05970,M003,3,13.14,39.42
OI08907,ORD05971,M016,3,6.75,20.25
OI08908,ORD05971,M016,3,6.75,20.25
OI08909,ORD05972,M011,3,11.74,35.22
OI08910,ORD05973,M004,1,7.15,7.15
OI08911,ORD05973,M017,3,16.95,50.85
OI08912,ORD05974,M040,1,15.26,15.26
OI08913,ORD05974,M004,1,7.15,7.15
OI08914,ORD05975,M040,2,15.26,30.52
OI08915,ORD05976,M015,1,13.73,13.73
OI08916,ORD05976,M002,3,6.74,20.22
OI08917,ORD05977,M035,3,15.54,46.62
OI08918,ORD05977,M014,3,5.03,15.09
OI08919,ORD05978,M033,2,9.14,18.28
OI08920,ORD05978,M015,3,13.73,41.19
OI08921,ORD05979,M016,2,6.75,13.5
OI08922,ORD05980,M044,3,22.8,68.4
OI08923,ORD05980,M023,3,7.84,23.52
OI08924,ORD05981,M019,1,11.31,11.31
OI08925,ORD05982,M002,3,6.74,20.22
OI08926,ORD05982,M032,2,21.03,42.06
OI08927,ORD05983,M047,3,12.49,37.47
OI08928,ORD05984,M049,2,20.08,40.16
OI08929,ORD05985,M026,3,23.22,69.66
OI08930,ORD05986,M002,2,6.74,13.48
OI08931,ORD05986,M044,3,22.8,68.4
OI08932,ORD05987,M003,1,13.14,13.14
OI08933,ORD05987,M012,2,11.68,23.36
OI08934,ORD05988,M048,3,5.64,16.92
OI08935,ORD05989,M050,3,8.63,25.89
OI08936,ORD05990,M005,2,23.02,46.04
OI08937,ORD05991,M011,1,11.74,11.74
OI08938,ORD05991,M005,1,23.02,23.02
OI08939,ORD05992,M023,2,7.84,15.68
OI08940,ORD05993,M024,2,20.8,41.6
OI08941,ORD05993,M026,3,23.22,69.66
OI08942,ORD05994,M035,2,15.54,31.08
OI08943,ORD05994,M011,2,11.74,23.48
OI08944,ORD05995,M045,1,14.72,14.72
OI08945,ORD05995,M025,2,5.42,10.84
OI08946,ORD05996,M046,1,18.37,18.37
OI08947,ORD05997,M008,1,11.64,11.64
OI08948,ORD05997,M038,2,12.96,25.92
OI08949,ORD05998,M030,3,20.38,61.14
OI08950,ORD05998,M039,3,20.39,61.17
OI08951,ORD05999,M033,2,9.14,18.28
OI08952,ORD05999,M005,3,23.02,69.06
OI08953,ORD06000,M034,1,17.18,17.18
OI08954,ORD06000,M031,2,11.87,23.74
OI08955,ORD06001,M029,2,21.76,43.52
OI08956,ORD06001,M035,1,15.54,15.54
OI08957,ORD06002,M008,1,11.64,11.64
OI08958,ORD06003,M044,3,22.8,68.4
OI08959,ORD06003,M036,3,21.19,63.57
OI08960,ORD06004,M030,1,20.38,20.38
OI08961,ORD06005,M032,2,21.03,42.06
OI08962,ORD06005,M038,1,12.96,12.96
OI08963,ORD06006,M046,2,18.37,36.74
OI08964,ORD06006,M046,1,18.37,18.37
OI08965,ORD06007,M025,3,5.42,16.26
OI08966,ORD06007,M026,1,23.22,23.22
OI08967,ORD06008,M045,2,14.72,29.44
OI08968,ORD06008,M031,3,11.87,35.61
OI08969,ORD06009,M032,2,21.03,42.06
OI08970,ORD06010,M004,2,7.15,14.3
OI08971,ORD06010,M048,1,5.64,5.64
OI08972,ORD06011,M027,3,16.47,49.41
OI08973,ORD06012,M010,1,8.19,8.19
OI08974,ORD06012,M022,1,6.86,6.86
OI08975,ORD06013,M007,1,15.72,15.72
OI08976,ORD06013,M018,3,6.4,19.2
OI08977,ORD06014,M035,2,15.54,31.08
OI08978,ORD06015,M044,1,22.8,22.8
OI08979,ORD06016,M039,2,20.39,40.78
OI08980,ORD06016,M016,1,6.75,6.75
OI08981,ORD06017,M015,3,13.73,41.19
OI08982,ORD06018,M011,2,11.74,23.48
OI08983,ORD06018,M035,1,15.54,15.54
OI08984,ORD06019,M019,1,11.31,11.31
OI08985,ORD06019,M047,2,12.49,24.98
OI08986,ORD06020,M032,3,21.03,63.09
OI08987,ORD06020,M009,1,22.04,22.04
OI08988,ORD06021,M015,1,13.73,13.73
OI08989,ORD06021,M005,2,23.02,46.04
OI08990,ORD06022,M025,3,5.42,16.26
OI08991,ORD06022,M007,1,15.72,15.72
OI08992,ORD06023,M040,3,15.26,45.78
OI08993,ORD06023,M047,1,12.49,12.49
OI08994,ORD06024,M007,3,15.72,47.16
OI08995,ORD06025,M013,1,9.9,9.9
OI08996,ORD06025,M030,3,20.38,61.14
OI08997,ORD06026,M016,1,6.75,6.75
OI08998,ORD06027,M015,2,13.73,27.46
OI08999,ORD06027,M033,2,9.14,18.28
OI09000,ORD06028,M036,1,21.19,21.19
OI09001,ORD06029,M011,2,11.74,23.48
OI09002,ORD06030,M004,1,7.15,7.15
OI09003,ORD06031,M049,1,20.08,20.08
OI09004,ORD06031,M003,1,13.14,13.14
OI09005,ORD06032,M047,3,12.49,37.47
OI09006,ORD06032,M012,2,11.68,23.36
OI09007,ORD06033,M019,3,11.31,33.93
OI09008,ORD06033,M006,1,5.76,5.76
OI09009,ORD06034,M009,1,22.04,22.04
OI09010,ORD06035,M015,3,13.73,41.19
OI09011,ORD06035,M024,2,20.8,41.6
OI09012,ORD06036,M013,3,9.9,29.7
OI09013,ORD06036,M047,1,12.49,12.49
OI09014,ORD06037,M030,1,20.38,20.38
OI09015,ORD06037,M045,1,14.72,14.72
OI09016,ORD06038,M032,2,21.03,42.06
OI09017,ORD06038,M040,2,15.26,30.52
OI09018,ORD06039,M031,1,11.87,11.87
OI09019,ORD06039,M014,2,5.03,10.06
OI09020,ORD06040,M012,2,11.68,23.36
OI09021,ORD06040,M001,3,6.05,18.15
OI09022,ORD06041,M027,1,16.47,16.47
OI09023,ORD06041,M042,1,17.77,17.77
OI09024,ORD06042,M045,2,14.72,29.44
OI09025,ORD06042,M050,2,8.63,17.26
OI09026,ORD06043,M034,3,17.18,51.54
OI09027,ORD06044,M046,3,18.37,55.11
OI09028,ORD06044,M029,3,21.76,65.28
OI09029,ORD06045,M024,1,20.8,20.8
OI09030,ORD06046,M002,2,6.74,13.48
OI09031,ORD06046,M044,2,22.8,45.6
OI09032,ORD06047,M004,2,7.15,14.3
OI09033,ORD06047,M006,1,5.76,5.76
OI09034,ORD06048,M023,3,7.84,23.52
OI09035,ORD06048,M009,2,22.04,44.08
OI09036,ORD06049,M046,2,18.37,36.74
OI09037,ORD06049,M034,2,17.18,34.36
OI09038,ORD06050,M015,1,13.73,13.73
OI09039,ORD06051,M046,2,18.37,36.74
OI09040,ORD06051,M018,1,6.4,6.4
OI09041,ORD06052,M025,3,5.42,16.26
OI09042,ORD06053,M028,2,10.31,20.62
OI09043,ORD06053,M021,2,23.11,46.22
OI09044,ORD06054,M016,2,6.75,13.5
OI09045,ORD06055,M001,2,6.05,12.1
OI09046,ORD06055,M003,3,13.14,39.42
OI09047,ORD06056,M043,2,18.33,36.66
OI09048,ORD06057,M013,2,9.9,19.8
OI09049,ORD06057,M038,3,12.96,38.88
OI09050,ORD06058,M020,3,13.97,41.91
OI09051,ORD06059,M023,2,7.84,15.68
OI09052,ORD06059,M028,3,10.31,30.93
OI09053,ORD06060,M034,3,17.18,51.54
OI09054,ORD06061,M006,3,5.76,17.28
OI09055,ORD06062,M046,1,18.37,18.37
OI09056,ORD06062,M032,1,21.03,21.03
OI09057,ORD06063,M006,1,5.76,5.76
OI09058,ORD06064,M016,3,6.75,20.25
OI09059,ORD06064,M041,1,18.7,18.7
OI09060,ORD06065,M027,2,16.47,32.94
OI09061,ORD06066,M036,1,21.19,21.19
OI09062,ORD06066,M030,1,20.38,20.38
OI09063,ORD06067,M049,1,20.08,20.08
OI09064,ORD06068,M004,2,7.15,14.3
OI09065,ORD06069,M043,3,18.33,54.99
OI09066,ORD06070,M037,1,11.31,11.31
OI09067,ORD06071,M050,1,8.63,8.63
OI09068,ORD06071,M034,2,17.18,34.36
OI09069,ORD06072,M020,1,13.97,13.97
OI09070,ORD06073,M028,1,10.31,10.31
OI09071,ORD06073,M014,1,5.03,5.03
OI09072,ORD06074,M039,1,20.39,20.39
OI09073,ORD06074,M021,1,23.11,23.11
OI09074,ORD06075,M018,3,6.4,19.2
OI09075,ORD06076,M041,2,18.7,37.4
OI09076,ORD06076,M005,1,23.02,23.02
OI09077,ORD06077,M022,1,6.86,6.86
OI09078,ORD06078,M020,2,13.97,27.94
OI09079,ORD06079,M013,1,9.9,9.9
OI09080,ORD06080,M012,3,11.68,35.04
OI09081,ORD06081,M033,2,9.14,18.28
OI09082,ORD06082,M021,1,23.11,23.11
OI09083,ORD06082,M018,2,6.4,12.8
OI09084,ORD06083,M002,1,6.74,6.74
OI09085,ORD06083,M036,2,21.19,42.38
OI09086,ORD06084,M012,3,11.68,35.04
OI09087,ORD06085,M032,3,21.03,63.09
OI09088,ORD06085,M049,2,20.08,40.16
OI09089,ORD06086,M022,3,6.86,20.58
OI09090,ORD06087,M050,3,8.63,25.89
OI09091,ORD06088,M029,3,21.76,65.28
OI09092,ORD06089,M012,1,11.68,11.68
OI09093,ORD06089,M006,1,5.76,5.76
OI09094,ORD06090,M041,2,18.7,37.4
OI09095,ORD06091,M010,2,8.19,16.38
OI09096,ORD06092,M012,1,11.68,11.68
OI09097,ORD06092,M035,3,15.54,46.62
OI09098,ORD06093,M004,2,7.15,14.3
OI09099,ORD06094,M028,1,10.31,10.31
OI09100,ORD06095,M028,3,10.31,30.93
OI09101,ORD06095,M029,1,21.76,21.76
OI09102,ORD06096,M027,1,16.47,16.47
OI09103,ORD06096,M032,2,21.03,42.06
OI09104,ORD06097,M018,2,6.4,12.8
OI09105,ORD06097,M033,2,9.14,18.28
OI09106,ORD06098,M046,3,18.37,55.11
OI09107,ORD06099,M042,2,17.77,35.54
OI09108,ORD06100,M001,2,6.05,12.1
OI09109,ORD06100,M013,1,9.9,9.9
OI09110,ORD06101,M050,1,8.63,8.63
OI09111,ORD06101,M041,3,18.7,56.1
OI09112,ORD06102,M017,1,16.95,16.95
OI09113,ORD06103,M022,3,6.86,20.58
OI09114,ORD06103,M016,1,6.75,6.75
OI09115,ORD06104,M013,3,9.9,29.7
OI09116,ORD06104,M010,3,8.19,24.57
OI09117,ORD06105,M006,3,5.76,17.28
OI09118,ORD06105,M003,2,13.14,26.28
OI09119,ORD06106,M039,1,20.39,20.39
OI09120,ORD06107,M023,1,7.84,7.84
OI09121,ORD06108,M015,3,13.73,41.19
OI09122,ORD06108,M024,2,20.8,41.6
OI09123,ORD06109,M027,3,16.47,49.41
OI09124,ORD06110,M015,1,13.73,13.73
OI09125,ORD06110,M048,3,5.64,16.92
OI09126,ORD06111,M012,1,11.68,11.68
OI09127,ORD06111,M041,1,18.7,18.7
OI09128,ORD06112,M020,3,13.97,41.91
OI09129,ORD06113,M011,3,11.74,35.22
OI09130,ORD06113,M011,2,11.74,23.48
OI09131,ORD06114,M020,3,13.97,41.91
OI09132,ORD06114,M042,2,17.77,35.54
OI09133,ORD06115,M016,2,6.75,13.5
OI09134,ORD06116,M026,3,23.22,69.66
OI09135,ORD06116,M026,3,23.22,69.66
OI09136,ORD06117,M022,3,6.86,20.58
OI09137,ORD06117,M029,1,21.76,21.76
OI09138,ORD06118,M015,1,13.73,13.73
OI09139,ORD06119,M036,2,21.19,42.38
OI09140,ORD06119,M001,2,6.05,12.1
OI09141,ORD06120,M048,3,5.64,16.92
OI09142,ORD06121,M002,1,6.74,6.74
OI09143,ORD06121,M048,3,5.64,16.92
OI09144,ORD06122,M035,3,15.54,46.62
OI09145,ORD06123,M002,2,6.74,13.48
OI09146,ORD06124,M030,2,20.38,40.76
OI09147,ORD06125,M036,3,21.19,63.57
OI09148,ORD06126,M009,2,22.04,44.08
OI09149,ORD06126,M022,2,6.86,13.72
OI09150,ORD06127,M027,3,16.47,49.41
OI09151,ORD06127,M023,1,7.84,7.84
OI09152,ORD06128,M007,1,15.72,15.72
OI09153,ORD06128,M030,2,20.38,40.76
OI09154,ORD06129,M028,1,10.31,10.31
OI09155,ORD06130,M005,2,23.02,46.04
OI09156,ORD06130,M013,3,9.9,29.7
OI09157,ORD06131,M042,1,17.77,17.77
OI09158,ORD06131,M014,1,5.03,5.03
OI09159,ORD06132,M045,3,14.72,44.16
OI09160,ORD06132,M049,1,20.08,20.08
OI09161,ORD06133,M050,3,8.63,25.89
OI09162,ORD06133,M010,3,8.19,24.57
OI09163,ORD06134,M001,1,6.05,6.05
OI09164,ORD06134,M008,2,11.64,23.28
OI09165,ORD06135,M037,2,11.31,22.62
OI09166,ORD06135,M048,1,5.64,5.64
OI09167,ORD06136,M043,1,18.33,18.33
OI09168,ORD06136,M031,2,11.87,23.74
OI09169,ORD06137,M001,2,6.05,12.1
OI09170,ORD06138,M015,1,13.73,13.73
OI09171,ORD06139,M009,2,22.04,44.08
OI09172,ORD06139,M008,2,11.64,23.28
OI09173,ORD06140,M038,2,12.96,25.92
OI09174,ORD06140,M024,3,20.8,62.4
OI09175,ORD06141,M033,3,9.14,27.42
OI09176,ORD06141,M010,3,8.19,24.57
OI09177,ORD06142,M032,1,21.03,21.03
OI09178,ORD06142,M038,3,12.96,38.88
OI09179,ORD06143,M022,1,6.86,6.86
OI09180,ORD06143,M042,3,17.77,53.31
OI09181,ORD06144,M041,1,18.7,18.7
OI09182,ORD06144,M013,3,9.9,29.7
OI09183,ORD06145,M020,2,13.97,27.94
OI09184,ORD06145,M021,2,23.11,46.22
OI09185,ORD06146,M027,2,16.47,32.94
OI09186,ORD06147,M023,3,7.84,23.52
OI09187,ORD06147,M005,2,23.02,46.04
OI09188,ORD06148,M005,3,23.02,69.06
OI09189,ORD06149,M015,1,13.73,13.73
OI09190,ORD06150,M007,2,15.72,31.44
OI09191,ORD06151,M044,2,22.8,45.6
OI09192,ORD06152,M002,2,6.74,13.48
OI09193,ORD06153,M034,1,17.18,17.18
OI09194,ORD06153,M019,1,11.31,11.31
OI09195,ORD06154,M015,3,13.73,41.19
OI09196,ORD06154,M014,3,5.03,15.09
OI09197,ORD06155,M005,3,23.02,69.06
OI09198,ORD06155,M009,2,22.04,44.08
OI09199,ORD06156,M034,3,17.18,51.54
OI09200,ORD06156,M037,3,11.31,33.93
OI09201,ORD06157,M035,1,15.54,15.54
OI09202,ORD06158,M049,2,20.08,40.16
OI09203,ORD06158,M038,1,12.96,12.96
OI09204,ORD06159,M030,2,20.38,40.76
OI09205,ORD06159,M024,2,20.8,41.6
OI09206,ORD06160,M007,3,15.72,47.16
OI09207,ORD06160,M032,2,21.03,42.06
OI09208,ORD06161,M034,1,17.18,17.18
OI09209,ORD06161,M040,3,15.26,45.78
OI09210,ORD06162,M015,3,13.73,41.19
OI09211,ORD06162,M039,2,20.39,40.78
OI09212,ORD06163,M020,1,13.97,13.97
OI09213,ORD06164,M031,1,11.87,11.87
OI09214,ORD06165,M029,3,21.76,65.28
OI09215,ORD06165,M027,2,16.47,32.94
OI09216,ORD06166,M005,3,23.02,69.06
OI09217,ORD06167,M043,2,18.33,36.66
OI09218,ORD06167,M049,2,20.08,40.16
OI09219,ORD06168,M038,2,12.96,25.92
OI09220,ORD06168,M013,1,9.9,9.9
OI09221,ORD06169,M034,3,17.18,51.54
OI09222,ORD06170,M040,3,15.26,45.78
OI09223,ORD06171,M016,1,6.75,6.75
OI09224,ORD06172,M006,3,5.76,17.28
OI09225,ORD06173,M012,3,11.68,35.04
OI09226,ORD06174,M050,2,8.63,17.26
OI09227,ORD06175,M047,3,12.49,37.47
OI09228,ORD06176,M008,2,11.64,23.28
OI09229,ORD06176,M050,1,8.63,8.63
OI09230,ORD06177,M031,3,11.87,35.61
OI09231,ORD06177,M015,3,13.73,41.19
OI09232,ORD06178,M033,1,9.14,9.14
OI09233,ORD06179,M024,2,20.8,41.6
OI09234,ORD06179,M047,3,12.49,37.47
OI09235,ORD06180,M030,3,20.38,61.14
OI09236,ORD06181,M017,3,16.95,50.85
OI09237,ORD06182,M037,2,11.31,22.62
OI09238,ORD06182,M015,3,13.73,41.19
OI09239,ORD06183,M026,1,23.22,23.22
OI09240,ORD06183,M004,2,7.15,14.3
OI09241,ORD06184,M037,2,11.31,22.62
OI09242,ORD06185,M039,1,20.39,20.39
OI09243,ORD06185,M017,1,16.95,16.95
OI09244,ORD06186,M033,2,9.14,18.28
OI09245,ORD06186,M047,2,12.49,24.98
OI09246,ORD06187,M003,3,13.14,39.42
