order_id,branch_id,order_date,total_amount,status
ORD03339,BR002,2026-03-23,23.61,Completed
ORD03822,BR001,2026-03-23,33.93,Completed
ORD04024,BR003,2026-03-23,52.24,Completed
ORD04525,BR002,2026-03-23,78.27,Completed
ORD04864,BR004,2026-03-23,21.45,Completed
ORD02089,BR003,2026-03-24,29.67,Completed
ORD02779,BR004,2026-03-24,11.31,Completed
ORD02921,BR003,2026-03-24,17.18,Completed
ORD02993,BR002,2026-03-24,44.16,Completed
ORD03257,BR003,2026-03-24,49.16,Completed
ORD04258,BR002,2026-03-24,37.47,Completed
ORD05024,BR002,2026-03-24,20.29,Completed
ORD05097,BR003,2026-03-24,40.78,Completed
ORD05108,BR004,2026-03-24,99.53,Completed
ORD05315,BR002,2026-03-24,53.38,Completed
ORD05331,BR003,2026-03-24,74.33,Completed
ORD06080,BR001,2026-03-24,35.04,Completed
ORD06524,BR002,2026-03-24,41.19,Completed
ORD00090,BR001,2026-03-25,51.42,Completed
ORD00313,BR003,2026-03-25,27.94,Completed
ORD01806,BR004,2026-03-25,5.64,Completed
ORD02100,BR002,2026-03-25,86.7,Completed
ORD02141,BR004,2026-03-25,65.17,Completed
ORD02787,BR003,2026-03-25,42.5,Completed
ORD03331,BR003,2026-03-25,12.49,Completed
ORD03670,BR002,2026-03-25,11.31,Completed
ORD04363,BR002,2026-03-25,36.74,Completed
ORD04807,BR004,2026-03-25,56.06,Completed
ORD04886,BR004,2026-03-25,60.17,Completed
ORD05399,BR001,2026-03-25,60.33,Completed
ORD05835,BR004,2026-03-25,60.22,Completed
ORD06607,BR004,2026-03-25,54.51,Completed
ORD06833,BR003,2026-03-25,38.88,Completed
ORD00782,BR004,2026-03-26,15.26,Completed
ORD00882,BR004,2026-03-26,63.81,Completed
ORD01387,BR003,2026-03-26,49.41,Completed
ORD01526,BR002,2026-03-26,53.44,Completed
ORD01576,BR002,2026-03-26,55.56,Completed
ORD01748,BR001,2026-03-26,19.2,Completed
ORD02117,BR002,2026-03-26,8.19,Completed
ORD03371,BR003,2026-03-26,11.68,Completed
ORD04056,BR002,2026-03-26,24.76,Completed
ORD04161,BR002,2026-03-26,17.05,Completed
ORD05484,BR004,2026-03-26,74.54,Completed
ORD05772,BR003,2026-03-26,72.27,Completed
ORD06078,BR003,2026-03-26,27.94,Completed
ORD06141,BR002,2026-03-26,51.99,Completed
ORD06565,BR002,2026-03-26,21.76,Completed
ORD01182,BR004,2026-03-27,36.76,Completed
ORD01876,BR002,2026-03-27,73.02,Completed
ORD02069,BR002,2026-03-27,49.41,Completed
ORD02290,BR003,2026-03-27,37.4,Completed
ORD02421,BR002,2026-03-27,43.1,Completed
ORD02647,BR002,2026-03-27,54.43,Completed
ORD02808,BR004,2026-03-27,61.17,Completed
ORD04392,BR002,2026-03-27,67.89,Completed
ORD04492,BR001,2026-03-27,13.14,Completed
ORD04759,BR001,2026-03-27,45.6,Completed
ORD04765,BR003,2026-03-27,35.04,Completed
ORD04919,BR003,2026-03-27,63.68,Completed
ORD05117,BR001,2026-03-27,39.42,Completed
ORD05509,BR003,2026-03-27,23.05,Completed
ORD00001,BR002,2026-03-28,68.4,Completed
ORD00581,BR002,2026-03-28,30.81,Completed
ORD00933,BR003,2026-03-28,27.57,Completed
ORD02003,BR002,2026-03-28,7.84,Completed
ORD03313,BR002,2026-03-28,18.28,Completed
ORD03939,BR003,2026-03-28,22.62,Completed
ORD05610,BR002,2026-03-28,21.45,Completed
ORD05655,BR003,2026-03-28,47.22,Completed
ORD06156,BR001,2026-03-28,85.47,Completed
ORD01024,BR003,2026-03-29,20.25,Completed
ORD01065,BR004,2026-03-29,47.18,Completed
ORD01393,BR004,2026-03-29,47.96,Completed
ORD02995,BR002,2026-03-29,37.4,Completed
ORD03349,BR003,2026-03-29,42.06,Completed
ORD03798,BR004,2026-03-29,68.19,Completed
ORD03963,BR001,2026-03-29,16.47,Completed
ORD05575,BR003,2026-03-29,62.16,Completed
ORD06273,BR003,2026-03-29,113.94,Completed
ORD00317,BR002,2026-03-30,43.08,Completed
ORD01197,BR001,2026-03-30,20.11,Completed
ORD01344,BR003,2026-03-30,11.68,Completed
ORD01446,BR002,2026-03-30,20.22,Completed
ORD01514,BR002,2026-03-30,35.54,Completed
ORD01838,BR001,2026-03-30,54.88,Completed
ORD02459,BR004,2026-03-30,28.05,Completed
ORD03026,BR004,2026-03-30,21.03,Completed
ORD03088,BR002,2026-03-30,78.35,Completed
ORD03846,BR004,2026-03-30,6.4,Completed
ORD03958,BR001,2026-03-30,60.34,Completed
ORD05031,BR003,2026-03-30,30.52,Completed
ORD00984,BR004,2026-03-31,21.76,Completed
ORD02469,BR002,2026-03-31,56.1,Completed
ORD03323,BR001,2026-03-31,16.9,Completed
ORD03545,BR004,2026-03-31,21.19,Completed
ORD04687,BR002,2026-03-31,50.85,Completed
ORD05358,BR004,2026-03-31,20.22,Completed
ORD05538,BR002,2026-03-31,43.99,Completed
ORD05869,BR004,2026-03-31,63.57,Completed
ORD06054,BR001,2026-03-31,13.5,Completed
ORD06703,BR001,2026-03-31,45.42,Completed
ORD00288,BR001,2026-04-01,32.6,Completed
ORD00463,BR002,2026-04-01,52.19,Completed
ORD03034,BR004,2026-04-01,58.04,Completed
ORD03801,BR002,2026-04-01,23.04,Completed
ORD05051,BR002,2026-04-01,12.49,Completed
ORD05228,BR002,2026-04-01,21.03,Completed
ORD06255,BR002,2026-04-01,11.68,Completed
ORD06593,BR001,2026-04-01,8.63,Completed
ORD06678,BR001,2026-04-01,49.41,Completed
ORD00077,BR003,2026-04-02,31.09,Completed
ORD00615,BR001,2026-04-02,23.48,Completed
ORD01204,BR004,2026-04-02,5.42,Completed
ORD02467,BR003,2026-04-02,13.73,Completed
ORD02825,BR001,2026-04-02,38.02,Completed
ORD03196,BR001,2026-04-02,15.09,Completed
ORD03301,BR003,2026-04-02,51.09,Completed
ORD03847,BR002,2026-04-02,20.38,Completed
ORD03948,BR001,2026-04-02,10.06,Completed
ORD05527,BR002,2026-04-02,98.31,Completed
ORD05883,BR004,2026-04-02,11.64,Completed
ORD06239,BR002,2026-04-02,10.84,Completed
ORD06258,BR002,2026-04-02,71.37,Completed
ORD00274,BR001,2026-04-03,30.93,Completed
ORD00444,BR004,2026-04-03,26.28,Completed
ORD00617,BR004,2026-04-03,91.68,Completed
ORD01545,BR002,2026-04-03,58.42,Completed
ORD02358,BR004,2026-04-03,73.02,Completed
ORD03095,BR003,2026-04-03,38.08,Completed
ORD03188,BR003,2026-04-03,87.61,Completed
ORD03218,BR003,2026-04-03,13.14,Completed
ORD04153,BR004,2026-04-03,55.16,Completed
ORD01203,BR001,2026-04-04,51.92,Completed
ORD01529,BR003,2026-04-04,96.9,Completed
ORD03141,BR003,2026-04-04,8.19,Completed
ORD04101,BR003,2026-04-04,21.03,Completed
ORD04860,BR002,2026-04-04,47.16,Completed
ORD05571,BR002,2026-04-04,6.4,Completed
ORD06466,BR003,2026-04-04,19.02,Completed
ORD06695,BR002,2026-04-04,86.59,Completed
ORD06877,BR004,2026-04-04,43.6,Completed
ORD00911,BR003,2026-04-05,76.14,Completed
ORD01056,BR003,2026-04-05,51.04,Completed
ORD01345,BR001,2026-04-05,25.14,Completed
ORD01421,BR001,2026-04-05,20.74,Completed
ORD01602,BR002,2026-04-05,51.64,Completed
ORD02212,BR002,2026-04-05,93.18,Completed
ORD03049,BR002,2026-04-05,47.7,Completed
ORD03751,BR002,2026-04-05,20.62,Completed
ORD03896,BR003,2026-04-05,65.26,Completed
ORD04205,BR004,2026-04-05,36.57,Completed
ORD04536,BR003,2026-04-05,59.17,Completed
ORD04911,BR004,2026-04-05,43.05,Completed
ORD05214,BR001,2026-04-05,69.66,Completed
ORD05539,BR002,2026-04-05,16.38,Completed
ORD05710,BR002,2026-04-05,63.09,Completed
ORD00462,BR001,2026-04-06,20.62,Completed
ORD03184,BR001,2026-04-06,39.08,Completed
ORD03284,BR004,2026-04-06,55.88,Completed
ORD03654,BR003,2026-04-06,37.92,Completed
ORD04948,BR004,2026-04-06,40.83,Completed
ORD05172,BR001,2026-04-06,23.31,Completed
ORD06610,BR003,2026-04-06,13.14,Completed
ORD00152,BR002,2026-04-07,46.22,Completed
ORD00340,BR002,2026-04-07,23.48,Completed
ORD00513,BR004,2026-04-07,17.18,Completed
ORD01180,BR001,2026-04-07,65.64,Completed
ORD01510,BR003,2026-04-07,6.74,Completed
ORD03691,BR004,2026-04-07,46.39,Completed
ORD04255,BR002,2026-04-07,55.56,Completed
ORD04440,BR003,2026-04-07,85.63,Completed
ORD05292,BR004,2026-04-07,17.26,Completed
ORD05646,BR002,2026-04-07,19.8,Completed
ORD01040,BR003,2026-04-08,56.82,Completed
ORD01194,BR003,2026-04-08,30.52,Completed
ORD01647,BR004,2026-04-08,73.93,Completed
ORD02049,BR002,2026-04-08,66.12,Completed
ORD02282,BR003,2026-04-08,52.4,Completed
ORD02512,BR004,2026-04-08,37.96,Completed
ORD02916,BR003,2026-04-08,65.28,Completed
ORD03776,BR003,2026-04-08,58.24,Completed
ORD04307,BR001,2026-04-08,20.58,Completed
ORD04434,BR004,2026-04-08,32.34,Completed
ORD04580,BR004,2026-04-08,89.46,Completed
ORD06333,BR002,2026-04-08,28.81,Completed
ORD00967,BR001,2026-04-09,61.34,Completed
ORD01302,BR001,2026-04-09,13.97,Completed
ORD01423,BR002,2026-04-09,74.46,Completed
ORD01578,BR003,2026-04-09,26.03,Completed
ORD01635,BR004,2026-04-09,79.23,Completed
ORD02797,BR001,2026-04-09,61.64,Completed
ORD03195,BR003,2026-04-09,34.67,Completed
ORD03337,BR003,2026-04-09,22.8,Completed
ORD03400,BR001,2026-04-09,33.35,Completed
ORD03446,BR002,2026-04-09,46.22,Completed
ORD05218,BR003,2026-04-09,22.62,Completed
ORD05222,BR003,2026-04-09,14.72,Completed
ORD05650,BR003,2026-04-09,37.47,Completed
ORD06637,BR002,2026-04-09,20.08,Completed
ORD00104,BR001,2026-04-10,10.06,Completed
ORD00997,BR003,2026-04-10,26.77,Completed
ORD01767,BR003,2026-04-10,65.28,Completed
ORD02080,BR001,2026-04-10,23.11,Completed
ORD04318,BR004,2026-04-10,40.07,Completed
ORD04461,BR003,2026-04-10,49.82,Completed
ORD04960,BR004,2026-04-10,24.84,Completed
ORD05106,BR001,2026-04-10,72.71,Completed
ORD05925,BR003,2026-04-10,38.84,Completed
ORD00272,BR003,2026-04-11,10.06,Completed
ORD03268,BR001,2026-04-11,23.11,Completed
ORD04038,BR001,2026-04-11,50.85,Completed
ORD04511,BR003,2026-04-11,6.86,Completed
ORD05599,BR002,2026-04-11,74.96,Completed
ORD06861,BR003,2026-04-11,13.73,Completed
ORD00839,BR001,2026-04-12,38.88,Completed
ORD01157,BR002,2026-04-12,46.04,Completed
ORD01230,BR003,2026-04-12,22.62,Completed
ORD01318,BR004,2026-04-12,21.03,Completed
ORD02564,BR003,2026-04-12,55.11,Completed
ORD02714,BR004,2026-04-12,56.0,Completed
ORD04018,BR003,2026-04-12,25.92,Completed
ORD06100,BR004,2026-04-12,22.0,Completed
ORD00086,BR002,2026-04-13,5.03,Completed
ORD01155,BR003,2026-04-13,40.16,Completed
ORD01721,BR003,2026-04-13,33.46,Completed
ORD02169,BR004,2026-04-13,50.4,Completed
ORD03996,BR003,2026-04-13,47.59,Completed
ORD04923,BR003,2026-04-13,102.56,Completed
ORD05688,BR004,2026-04-13,11.31,Completed
ORD06450,BR002,2026-04-13,86.7,Completed
ORD06472,BR003,2026-04-13,102.54,Completed
ORD06762,BR004,2026-04-13,16.38,Completed
ORD06891,BR002,2026-04-13,8.19,Completed
ORD00987,BR003,2026-04-14,43.52,Completed
ORD01113,BR001,2026-04-14,44.72,Completed
ORD01790,BR002,2026-04-14,40.63,Completed
ORD02895,BR001,2026-04-14,40.76,Completed
ORD03413,BR003,2026-04-14,13.73,Completed
ORD04914,BR002,2026-04-14,62.58,Completed
ORD05386,BR001,2026-04-14,35.04,Completed
ORD06310,BR004,2026-04-14,14.3,Completed
ORD06724,BR003,2026-04-14,36.66,Completed
ORD00947,BR002,2026-04-15,46.62,Completed
ORD01209,BR004,2026-04-15,61.17,Completed
ORD01589,BR004,2026-04-15,46.62,Completed
ORD02044,BR003,2026-04-15,40.0,Completed
ORD03075,BR001,2026-04-15,20.46,Completed
ORD03383,BR003,2026-04-15,16.95,Completed
ORD05682,BR001,2026-04-15,35.52,Completed
ORD06101,BR002,2026-04-15,64.73,Completed
ORD06196,BR004,2026-04-15,31.56,Completed
ORD06425,BR002,2026-04-15,105.0,Completed
ORD00093,BR002,2026-04-16,20.22,Completed
ORD00302,BR002,2026-04-16,40.4,Completed
ORD01433,BR004,2026-04-16,27.46,Completed
ORD02172,BR004,2026-04-16,41.55,Completed
ORD02956,BR002,2026-04-16,103.32,Completed
ORD04820,BR002,2026-04-16,51.7,Completed
ORD04833,BR001,2026-04-16,11.31,Completed
ORD05063,BR004,2026-04-16,41.6,Completed
ORD05396,BR002,2026-04-16,73.15,Completed
ORD05427,BR004,2026-04-16,40.76,Completed
ORD05972,BR004,2026-04-16,35.22,Completed
ORD00225,BR004,2026-04-17,17.7,Completed
ORD02004,BR001,2026-04-17,32.97,Completed
ORD02712,BR004,2026-04-17,19.2,Completed
ORD02733,BR001,2026-04-17,7.84,Completed
ORD03179,BR004,2026-04-17,10.79,Completed
ORD03417,BR003,2026-04-17,132.06,Completed
ORD03438,BR003,2026-04-17,39.2,Completed
ORD03653,BR001,2026-04-17,12.8,Completed
ORD03900,BR003,2026-04-17,61.86,Completed
ORD03929,BR003,2026-04-17,78.72,Completed
ORD04755,BR001,2026-04-17,29.7,Completed
ORD04818,BR001,2026-04-17,55.11,Completed
ORD05909,BR004,2026-04-17,52.21,Completed
ORD05985,BR001,2026-04-17,69.66,Completed
ORD00059,BR003,2026-04-18,54.99,Completed
ORD00482,BR002,2026-04-18,6.74,Completed
ORD00657,BR002,2026-04-18,47.59,Completed
ORD01823,BR002,2026-04-18,91.66,Completed
ORD01917,BR003,2026-04-18,10.31,Completed
ORD02471,BR001,2026-04-18,22.62,Completed
ORD03172,BR004,2026-04-18,43.53,Completed
ORD03797,BR001,2026-04-18,7.84,Completed
ORD04584,BR001,2026-04-18,54.99,Completed
ORD05010,BR002,2026-04-18,71.76,Completed
ORD06485,BR002,2026-04-18,48.4,Completed
ORD06712,BR002,2026-04-18,5.76,Completed
ORD00559,BR003,2026-04-19,7.84,Completed
ORD02312,BR001,2026-04-19,83.56,Completed
ORD03808,BR003,2026-04-19,59.09,Completed
ORD04217,BR001,2026-04-19,74.88,Completed
ORD04803,BR003,2026-04-19,40.16,Completed
ORD05870,BR003,2026-04-19,67.62,Completed
ORD06048,BR002,2026-04-19,67.6,Completed
ORD00903,BR003,2026-04-20,61.2,Completed
ORD00954,BR004,2026-04-20,18.33,Completed
ORD00995,BR003,2026-04-20,6.86,Completed
ORD01534,BR003,2026-04-20,22.62,Completed
ORD02433,BR004,2026-04-20,11.64,Completed
ORD03368,BR002,2026-04-20,40.72,Completed
ORD03992,BR003,2026-04-20,18.33,Completed
ORD04805,BR002,2026-04-20,13.48,Completed
ORD05235,BR003,2026-04-20,29.44,Completed
ORD06576,BR003,2026-04-20,16.38,Completed
ORD06928,BR001,2026-04-20,44.16,Completed
ORD00470,BR003,2026-04-21,34.92,Completed
ORD02611,BR002,2026-04-21,69.6,Completed
ORD02901,BR002,2026-04-21,17.28,Completed
ORD03008,BR001,2026-04-21,24.57,Completed
ORD03812,BR001,2026-04-21,50.85,Completed
ORD03964,BR004,2026-04-21,13.72,Completed
ORD04147,BR002,2026-04-21,69.62,Completed
ORD04634,BR001,2026-04-21,65.28,Completed
ORD04891,BR001,2026-04-21,24.36,Completed
ORD05559,BR004,2026-04-21,65.05,Completed
ORD05603,BR004,2026-04-21,80.49,Completed
ORD05773,BR004,2026-04-21,12.96,Completed
ORD05891,BR002,2026-04-21,33.93,Completed
ORD06163,BR001,2026-04-21,13.97,Completed
ORD06645,BR003,2026-04-21,17.18,Completed
ORD00324,BR001,2026-04-22,137.46,Completed
ORD01226,BR002,2026-04-22,92.76,Completed
ORD02265,BR004,2026-04-22,43.52,Completed
ORD03121,BR001,2026-04-22,53.66,Completed
ORD03823,BR004,2026-04-22,7.15,Completed
ORD04480,BR001,2026-04-22,9.14,Completed
ORD04670,BR001,2026-04-22,23.62,Completed
ORD04797,BR001,2026-04-22,40.76,Completed
ORD06848,BR004,2026-04-22,20.08,Completed
ORD00021,BR001,2026-04-23,68.29,Completed
ORD00440,BR004,2026-04-23,107.34,Completed
ORD03133,BR004,2026-04-23,40.56,Completed
ORD03474,BR003,2026-04-23,87.09,Completed
ORD03611,BR003,2026-04-23,33.33,Completed
ORD05002,BR002,2026-04-23,15.68,Completed
ORD05708,BR003,2026-04-23,66.12,Completed
ORD06021,BR003,2026-04-23,59.77,Completed
ORD06880,BR004,2026-04-23,27.94,Completed
ORD01093,BR003,2026-04-24,32.94,Completed
ORD01151,BR001,2026-04-24,5.76,Completed
ORD01536,BR003,2026-04-24,18.89,Completed
ORD02231,BR004,2026-04-24,31.08,Completed
ORD05198,BR004,2026-04-24,20.36,Completed
ORD05329,BR003,2026-04-24,33.58,Completed
ORD06643,BR002,2026-04-24,43.89,Completed
ORD06851,BR003,2026-04-24,40.76,Completed
ORD00500,BR004,2026-04-25,35.04,Completed
ORD00926,BR001,2026-04-25,66.68,Completed
ORD00940,BR001,2026-04-25,34.57,Completed
ORD01110,BR002,2026-04-25,84.28,Completed
ORD01610,BR004,2026-04-25,42.5,Completed
ORD02002,BR001,2026-04-25,55.11,Completed
ORD03580,BR004,2026-04-25,45.6,Completed
ORD04564,BR003,2026-04-25,61.85,Completed
ORD04896,BR003,2026-04-25,42.38,Completed
ORD05225,BR003,2026-04-25,60.01,Completed
ORD05890,BR003,2026-04-25,11.74,Completed
ORD06186,BR004,2026-04-25,43.26,Completed
ORD00703,BR002,2026-04-26,100.56,Completed
ORD01314,BR002,2026-04-26,85.5,Completed
ORD01417,BR002,2026-04-26,37.06,Completed
ORD01638,BR003,2026-04-26,5.64,Completed
ORD03915,BR001,2026-04-26,64.12,Completed
ORD04337,BR004,2026-04-26,58.05,Completed
ORD04516,BR001,2026-04-26,33.47,Completed
ORD04666,BR001,2026-04-26,87.66,Completed
ORD04900,BR002,2026-04-26,53.69,Completed
ORD04950,BR001,2026-04-26,56.46,Completed
ORD05968,BR002,2026-04-26,35.88,Completed
ORD06297,BR003,2026-04-26,87.43,Completed
ORD06804,BR002,2026-04-26,54.19,Completed
ORD00547,BR004,2026-04-27,57.12,Completed
ORD01099,BR003,2026-04-27,16.47,Completed
ORD01132,BR003,2026-04-27,88.13,Completed
ORD02262,BR001,2026-04-27,38.88,Completed
ORD02462,BR003,2026-04-27,91.32,Completed
ORD04365,BR003,2026-04-27,20.38,Completed
ORD05402,BR003,2026-04-27,33.93,Completed
ORD06020,BR004,2026-04-27,85.13,Completed
ORD06127,BR003,2026-04-27,57.25,Completed
ORD06680,BR004,2026-04-27,14.72,Completed
ORD06946,BR003,2026-04-27,13.14,Completed
ORD00205,BR003,2026-04-28,52.72,Completed
ORD00878,BR001,2026-04-28,69.83,Completed
ORD02011,BR004,2026-04-28,68.4,Completed
ORD02776,BR004,2026-04-28,81.06,Completed
ORD03334,BR003,2026-04-28,18.15,Completed
ORD03736,BR003,2026-04-28,55.17,Completed
ORD04309,BR001,2026-04-28,20.38,Completed
ORD04810,BR001,2026-04-28,13.48,Completed
ORD05276,BR001,2026-04-28,43.52,Completed
ORD05521,BR004,2026-04-28,49.12,Completed
ORD05793,BR001,2026-04-28,20.08,Completed
ORD06579,BR002,2026-04-28,79.6,Completed
ORD00625,BR004,2026-04-29,67.82,Completed
ORD03135,BR001,2026-04-29,38.88,Completed
ORD03774,BR001,2026-04-29,53.58,Completed
ORD03841,BR002,2026-04-29,29.7,Completed
ORD03973,BR004,2026-04-29,33.13,Completed
ORD04691,BR001,2026-04-29,90.25,Completed
ORD05383,BR001,2026-04-29,56.63,Completed
ORD05446,BR004,2026-04-29,20.65,Completed
ORD05602,BR003,2026-04-29,58.92,Completed
ORD06649,BR002,2026-04-29,31.08,Completed
ORD00279,BR004,2026-04-30,33.93,Completed
ORD00365,BR004,2026-04-30,43.4,Completed
ORD00929,BR002,2026-04-30,45.96,Completed
ORD01047,BR002,2026-04-30,18.03,Completed
ORD01233,BR001,2026-04-30,22.16,Completed
ORD01727,BR002,2026-04-30,73.68,Completed
ORD04132,BR001,2026-04-30,46.04,Completed
ORD04270,BR003,2026-04-30,39.95,Completed
ORD05115,BR001,2026-04-30,49.41,Completed
ORD05332,BR002,2026-04-30,31.44,Completed
ORD05445,BR004,2026-04-30,32.68,Completed
ORD06005,BR001,2026-04-30,55.02,Completed
ORD06147,BR001,2026-04-30,69.56,Completed
ORD06227,BR003,2026-04-30,73.91,Completed
ORD06747,BR003,2026-04-30,8.19,Completed
ORD00661,BR003,2026-05-01,19.2,Completed
ORD00741,BR003,2026-05-01,26.82,Completed
ORD00960,BR002,2026-05-01,42.26,Completed
ORD01788,BR001,2026-05-01,69.66,Completed
ORD02698,BR003,2026-05-01,17.26,Completed
ORD03149,BR003,2026-05-01,18.28,Completed
ORD03279,BR002,2026-05-01,69.54,Completed
ORD03424,BR004,2026-05-01,30.52,Completed
ORD04172,BR003,2026-05-01,82.86,Completed
ORD06036,BR003,2026-05-01,42.19,Completed
ORD00019,BR002,2026-05-02,68.4,Completed
ORD00196,BR001,2026-05-02,29.44,Completed
ORD00435,BR004,2026-05-02,36.84,Completed
ORD01055,BR004,2026-05-02,12.96,Completed
ORD02636,BR002,2026-05-02,104.94,Completed
ORD02713,BR001,2026-05-02,12.45,Completed
ORD03843,BR004,2026-05-02,34.06,Completed
ORD04198,BR001,2026-05-02,15.26,Completed
ORD05532,BR001,2026-05-02,41.53,Completed
ORD06029,BR004,2026-05-02,23.48,Completed
ORD01880,BR001,2026-05-03,60.28,Completed
ORD02357,BR004,2026-05-03,85.32,Completed
ORD03365,BR002,2026-05-03,31.64,Completed
ORD03994,BR004,2026-05-03,20.58,Completed
ORD04093,BR002,2026-05-03,63.57,Completed
ORD04446,BR003,2026-05-03,16.26,Completed
ORD04535,BR004,2026-05-03,71.82,Completed
ORD05347,BR001,2026-05-03,22.6,Completed
ORD05877,BR002,2026-05-03,44.08,Completed
ORD05902,BR001,2026-05-03,36.5,Completed
ORD06365,BR001,2026-05-03,55.91,Completed
ORD06456,BR002,2026-05-03,34.36,Completed
ORD00057,BR004,2026-05-04,35.91,Completed
ORD01618,BR003,2026-05-04,44.08,Completed
ORD01714,BR002,2026-05-04,31.11,Completed
ORD01855,BR004,2026-05-04,67.06,Completed
ORD02479,BR002,2026-05-04,15.82,Completed
ORD03888,BR004,2026-05-04,27.42,Completed
ORD04367,BR001,2026-05-04,36.66,Completed
ORD04602,BR003,2026-05-04,12.1,Completed
ORD04635,BR001,2026-05-04,14.72,Completed
ORD04869,BR003,2026-05-04,15.54,Completed
ORD04965,BR002,2026-05-04,54.99,Completed
ORD00138,BR002,2026-05-05,30.95,Completed
ORD00156,BR001,2026-05-05,43.52,Completed
ORD00228,BR003,2026-05-05,36.7,Completed
ORD00979,BR003,2026-05-05,67.18,Completed
ORD01034,BR003,2026-05-05,92.32,Completed
ORD01097,BR001,2026-05-05,110.11,Completed
ORD01467,BR002,2026-05-05,21.03,Completed
ORD01682,BR004,2026-05-05,23.11,Completed
ORD02870,BR004,2026-05-05,78.29,Completed
ORD03377,BR002,2026-05-05,41.91,Completed
ORD03624,BR003,2026-05-05,43.52,Completed
ORD05360,BR001,2026-05-05,47.02,Completed
ORD05795,BR001,2026-05-05,50.73,Completed
ORD06319,BR002,2026-05-05,28.43,Completed
ORD06846,BR004,2026-05-05,41.91,Completed
ORD06955,BR003,2026-05-05,27.59,Completed
ORD00058,BR001,2026-05-06,23.28,Completed
ORD00647,BR003,2026-05-06,13.73,Completed
ORD01141,BR003,2026-05-06,38.93,Completed
ORD01190,BR004,2026-05-06,35.61,Completed
ORD01539,BR004,2026-05-06,66.96,Completed
ORD01854,BR004,2026-05-06,92.14,Completed
ORD02078,BR002,2026-05-06,10.84,Completed
ORD02299,BR003,2026-05-06,54.93,Completed
ORD02437,BR001,2026-05-06,27.92,Completed
ORD03351,BR001,2026-05-06,13.73,Completed
ORD03818,BR003,2026-05-06,64.44,Completed
ORD05535,BR002,2026-05-06,79.46,Completed
ORD06554,BR004,2026-05-06,12.1,Completed
ORD00666,BR002,2026-05-07,21.03,Completed
ORD01991,BR002,2026-05-07,51.54,Completed
ORD03175,BR001,2026-05-07,78.14,Completed
ORD03235,BR004,2026-05-07,31.64,Completed
ORD04118,BR001,2026-05-07,67.02,Completed
ORD04499,BR003,2026-05-07,31.89,Completed
ORD04619,BR004,2026-05-07,54.0,Completed
ORD05754,BR002,2026-05-07,46.19,Completed
ORD05962,BR003,2026-05-07,5.03,Completed
ORD06388,BR002,2026-05-07,12.49,Completed
ORD06491,BR004,2026-05-07,11.28,Completed
ORD06540,BR003,2026-05-07,18.33,Completed
ORD00233,BR004,2026-05-08,33.93,Completed
ORD00276,BR004,2026-05-08,20.38,Completed
ORD00351,BR004,2026-05-08,63.38,Completed
ORD00483,BR003,2026-05-08,46.62,Completed
ORD01597,BR001,2026-05-08,6.74,Completed
ORD01694,BR003,2026-05-08,38.14,Completed
ORD02642,BR004,2026-05-08,44.06,Completed
ORD02802,BR001,2026-05-08,31.44,Completed
ORD04168,BR001,2026-05-08,31.44,Completed
ORD04403,BR004,2026-05-08,32.76,Completed
ORD04682,BR002,2026-05-08,22.8,Completed
ORD05286,BR001,2026-05-08,68.51,Completed
ORD05899,BR001,2026-05-08,19.8,Completed
ORD06687,BR003,2026-05-08,66.94,Completed
ORD00680,BR004,2026-05-09,28.59,Completed
ORD01112,BR003,2026-05-09,35.54,Completed
ORD01140,BR001,2026-05-09,7.84,Completed
ORD01323,BR004,2026-05-09,15.68,Completed
ORD01482,BR004,2026-05-09,13.14,Completed
ORD01555,BR003,2026-05-09,29.98,Completed
ORD01620,BR002,2026-05-09,18.7,Completed
ORD01828,BR003,2026-05-09,13.97,Completed
ORD02644,BR003,2026-05-09,12.1,Completed
ORD03420,BR001,2026-05-09,52.13,Completed
ORD03836,BR003,2026-05-09,46.62,Completed
ORD03993,BR004,2026-05-09,6.75,Completed
ORD04133,BR002,2026-05-09,96.64,Completed
ORD04917,BR002,2026-05-09,21.76,Completed
ORD06384,BR003,2026-05-09,6.05,Completed
ORD00712,BR001,2026-05-10,11.31,Completed
ORD00841,BR002,2026-05-10,54.96,Completed
ORD01524,BR004,2026-05-10,22.78,Completed
ORD01711,BR002,2026-05-10,38.73,Completed
ORD01730,BR001,2026-05-10,6.75,Completed
ORD03462,BR001,2026-05-10,18.15,Completed
ORD04947,BR004,2026-05-10,53.58,Completed
ORD05488,BR003,2026-05-10,47.51,Completed
ORD05652,BR003,2026-05-10,13.72,Completed
ORD06000,BR001,2026-05-10,40.92,Completed
ORD00964,BR003,2026-05-11,113.55,Completed
ORD01195,BR004,2026-05-11,59.96,Completed
ORD01281,BR001,2026-05-11,19.72,Completed
ORD02426,BR003,2026-05-11,34.92,Completed
ORD02429,BR004,2026-05-11,32.34,Completed
ORD03501,BR001,2026-05-11,22.62,Completed
ORD03986,BR003,2026-05-11,40.16,Completed
ORD04123,BR001,2026-05-11,36.52,Completed
ORD04596,BR001,2026-05-11,55.16,Completed
ORD05107,BR002,2026-05-11,51.14,Completed
ORD05927,BR003,2026-05-11,8.19,Completed
ORD06073,BR001,2026-05-11,15.34,Completed
ORD06366,BR001,2026-05-11,20.08,Completed
ORD06512,BR002,2026-05-11,47.71,Completed
